"","Toad","Date","Easting","Northing","x","y","Day"
"683",60,2010-08-24,551843.7,4713849.6,-281.248075771148,-11.7875089378133,25
"684",60,2010-08-25,551843,4713848,-281.608969673675,-13.4962381702728,26
"685",60,2010-08-26,551883.1,4713839,-240.51700856137,-14.1750105496468,27
"686",61,2010-06-27,552462.8,4713761,342.953395311895,27.0363689959263,1
"687",61,2010-06-28,552460.8,4713763.3,340.52842825874,28.8828615602914,2
"688",61,2010-06-29,552361.9,4713751.8,246.017222961967,-2.43952776996008,3
"689",61,2010-06-30,552361.3,4713753.7,245.044289218096,-0.700735105085045,4
"690",61,2010-07-01,552249.7,4713799.8,126.413180505545,21.803265552962,5
"691",61,2010-07-02,552255.4,4713800.5,131.852689069875,23.64493506176,6
"692",61,2010-07-03,552242.2,4713809,117.202917621306,29.2906587980539,7
"693",61,2010-07-04,552245.8,4713801.4,122.269705385168,22.5789033085423,8
"694",61,2010-07-05,552247.6,4713801.9,123.930861581235,23.4336313892892,9
"695",61,2010-07-06,552247.2,4713805.1,122.890070203502,26.4859671020322,10
"696",62,2010-06-28,552619.7,4713700.9,508.782590420922,0.0123417346474355,1
"697",62,2010-06-29,552596.7,4713708.7,484.67854671388,2.98472747107166,2
"698",62,2010-06-30,552601.1,4713703.3,490.082441861972,-1.41048779472106,3
"699",62,2010-07-01,552594.6,4713710.7,482.216512387028,4.51717224113753,4
"700",62,2010-07-02,552600.3,4713693.1,491.368102265443,-11.5607132764843,5
"701",62,2010-07-03,552572,4713703.9,461.465704154999,-6.7257792269597,6
"702",62,2010-07-24,552596.1,4713710.7,483.68532837274,4.82144120129607,27
"703",62,2010-07-25,552597.5,4713708.4,485.522769031633,2.85324105287225,28
"704",62,2010-07-27,552593.9,4713710.3,481.612203316525,3.98349579651826,30
"705",62,2010-07-28,552512.9,4713716.5,401.0384950527,-6.37592197758232,31
"706",62,2010-07-29,552511.4,4713718.8,399.103133328116,-4.4280064264977,32
"707",62,2010-07-30,552507.8,4713724.1,394.50289130324,0.0315645517943608,33
"708",63,2010-08-03,551775.4,4713870.6,-352.387929096067,-5.07846512371169,1
"709",63,2010-08-04,551859.8,4713851.5,-265.868191540688,-6.66118851649247,2
"710",63,2010-08-05,551769.7,4713874.5,-358.76052913833,-2.41576560911146,3
"711",64,2010-08-03,551894.3,4713844.2,-230.604648263237,-6.8112402297972,1
"712",64,2010-08-04,551875.2,4713847.3,-249.936394332317,-7.65004528572735,2
"713",64,2010-08-05,551896,4713843.8,-228.858851756691,-6.85808633818171,3
"714",65,2010-06-25,552394.4,4713740.2,280.194582610885,-7.20587725566909,1
"715",65,2010-06-26,552384.6,4713747.5,269.117542564785,-2.04552999843004,2
"716",65,2010-06-27,552307.9,4713747.3,194.0526543568,-17.7996582928041,3
"717",65,2010-06-28,552253.6,4713778.1,134.633859692084,1.34549358922494,4
"718",65,2010-06-29,552443.5,4713732.7,329.795170677304,-4.59021988837956,5
"719",65,2010-06-30,552394,4713738.2,280.208590294883,-9.24543695933252,6
"720",65,2010-07-01,552391.5,4713737.3,277.9431250282,-10.6338414847222,7
"721",65,2010-07-02,552409.7,4713732.3,296.778988855326,-11.8380980538493,8
"722",65,2010-07-03,552382.3,4713749.2,266.520519898544,-0.847417620002595,9
"723",65,2010-07-04,552501.1,4713723.7,388.023318289586,-1.71918773257069,10
"724",65,2010-07-05,552518,4713734.9,402.300103492746,12.6760685787212,11
"725",65,2010-07-06,552465.2,4713755.4,346.439438340127,22.0396196525332,12
"726",1,2010-08-14,552169.4,4713781.8,51.4337922590494,-12.1110579427249,1
"727",1,2010-08-15,552243.7,4713781.7,124.209428681866,2.86247681843066,2
"728",1,2010-08-16,552242.8,4713782.1,123.247000701268,3.07159970466388,3
"729",1,2010-08-17,552242.4,4713782.1,122.855316438388,2.99046131528355,4
"730",1,2010-08-18,552272.2,4713774,153.678846405918,1.10366500127042,5
"731",1,2010-08-19,552244.2,4713782.6,124.516472634455,3.84518939603039,6
"732",1,2010-08-20,552274.1,4713771.1,156.127599977559,-1.35063855526598,7
"733",1,2010-08-22,552212.1,4713782.9,93.0229567480515,-2.37240315348538,9
"734",1,2010-08-23,552243.4,4713781,124.057657666237,2.11617556623165,10
"735",1,2010-08-24,552211.2,4713781.2,92.4865053114854,-4.21962264690823,11
"736",1,2010-08-25,552242.9,4713780.3,123.710044519111,1.32930511933067,12
"737",1,2010-08-26,552243.2,4713778.9,124.287792078887,0.0192639918972191,13
"738",2,2010-08-14,552161.2,4713797.9,40.1384446979388,1.990896655587,1
"739",2,2010-08-15,552162.3,4713795.9,41.6212683677637,0.255605912105723,2
"740",2,2010-08-16,552161,4713793.6,40.814840252495,-2.26027836552957,3
"741",2,2010-08-17,552152.9,4713795.5,32.4978265800615,-2.04283050144718,4
"742",2,2010-08-18,552161.4,4713795.5,40.8211171657647,-0.318639727215521,5
"743",2,2010-08-19,552169.1,4713784.9,50.511206544087,-9.13635869708011,6
"744",2,2010-08-20,552156.5,4713797.9,35.5361546094191,1.03752058043306,7
"745",2,2010-08-22,552203,4713790.5,82.5705103700252,3.22369948213523,9
"746",2,2010-08-23,552154.8,4713791.2,35.2305645144033,-5.86802897743458,10
"747",2,2010-08-24,552139.1,4713791.7,19.7555342104931,-8.56310543187058,11
"748",2,2010-08-25,552172.2,4713779.5,54.6421278378493,-13.795273728353,12
"749",2,2010-08-26,552187.5,4713777.2,70.0905966310325,-12.9439148459697,13
"750",3,2010-08-14,552169.4,4713788.1,50.1558626264213,-5.94203080291559,1
"751",3,2010-08-15,552237.8,4713785.2,117.722124897786,5.09292287515475,2
"752",3,2010-08-16,552191.1,4713790.7,70.8773343552925,1.00567452981688,3
"753",3,2010-08-17,552354.7,4713758.5,237.607838208401,2.66069262429556,4
"754",3,2010-08-18,552199.4,4713787.3,79.6944591193811,-0.640020125275852,5
"755",3,2010-08-19,552195.3,4713790.9,74.9494499206298,2.05346974988563,6
"756",3,2010-08-20,552193.9,4713786.5,74.471077283816,-2.5390415047213,7
"757",3,2010-08-23,552406.3,4713742.2,291.441497484014,-2.83358885745695,10
"758",3,2010-08-24,552191.1,4713787,71.6278644570546,-2.61740490178923,11
"759",3,2010-08-25,552431.3,4713749.4,314.461272903754,9.28787721012005,12
"760",3,2010-08-26,552463.4,4713727.3,350.37683101109,-5.84132256586749,13
"761",4,2010-08-14,552465.7,4713729,352.284177367563,-3.71011870964888,1
"762",4,2010-08-15,552241.2,4713781.9,121.720832844287,2.55120401644382,2
"763",4,2010-08-16,552192,4713784.6,72.995984384834,-4.78494910319388,3
"764",4,2010-08-17,552197.6,4713788.3,77.7290339630417,-0.0259322203339867,4
"765",4,2010-08-18,552199.7,4713789.2,79.6028149668455,1.28133391567541,5
"766",4,2010-08-19,552195.6,4713787.6,75.9126048302037,-1.1170716273935,6
"767",4,2010-08-20,552241.8,4713780.3,122.632912796279,1.10617454855247,7
"768",4,2010-08-22,552240.9,4713779.9,121.832761594091,0.53192891014319,9
"769",4,2010-08-23,552313,4713766.5,195.151986018132,2.03570078903027,10
"770",4,2010-08-24,552303.7,4713770.6,185.213658415645,4.16399692995348,11
"771",4,2010-08-25,552243.3,4713776.4,124.89282807829,-2.40847805359385,12
"772",4,2010-08-26,552241.3,4713775.9,123.035829750726,-3.30377532904266,13
"773",6,2010-08-19,552361.9,4713751.3,246.118645948687,-2.92913309853085,1
"774",6,2010-08-20,552422.2,4713755.4,304.33338008304,13.3172427946553,2
"775",6,2010-08-22,552359.5,4713752.6,243.504840606091,-2.1429895806876,4
"776",6,2010-08-23,552404.3,4713742,289.523645364456,-3.43512293594569,5
"777",6,2010-08-24,552449,4713732.5,335.221398486308,-3.67040916607566,6
"778",6,2010-08-25,552459,4713754.5,340.550893642065,19.9006850254285,7
"779",6,2010-08-26,552461.2,4713738.5,345.950692662756,4.6795756527202,8
"780",7,2010-08-22,551463.8,4713948.9,-673.392809581776,8.38692400760721,1
"781",7,2010-08-23,551521.2,4713923.2,-611.972976344521,-5.1354310057321,2
"782",7,2010-08-24,551556,4713923.3,-577.916730073219,2.02152993530459,3
"783",7,2010-08-25,551502.5,4713926.9,-631.034745734785,-5.3055712774262,4
"784",7,2010-08-26,551525.2,4713925,-608.421256468108,-2.56146792930363,5
